CUSTOMER_PK	SALUTATION	FIRST_NAME	LAST_NAME	GENDER	MARITAL_STATUS	DAY_OF_BIRTH	BIRTH_COUNTRY	EMAIL_ADDRESS	CITY_NAME	ZIP_CODE	COUNTRY_NAME	GMT_TIMEZONE_OFFSET	PREFERRED_CUST_FLAG	REGISTRATION_TIME
27351459	Dr.	Bruce	Thiel	M	D	1936-01-16	Portugal	bruce.thiel@oi5callrrghieck6.com	Woodlawn	34098	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
27351462	Mr.	Darwin	Walker	M	S	1991-01-22	Philippines	darwin.walker@hvjaa3uia.edu	Maywood	85681	United States	-7.00	TRUE	2022-10-03 22:43:20.810 -0700
27351469	Mrs.	Rose	Fisher	M	M	1990-08-23	Bouvet Island	rose.fisher@qn9rfzyiputvbxh.edu	White Oak	46668	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
27351475	Ms.	Linda	Davis	M	M	1964-09-18	Russian Federation	linda.davis@ecjnar9zkumql.com	Lyons	63308	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
27351497	Mr.	Joseph	Stephenson	F	U	1965-03-15	French Guiana	joseph.stephenson@yj.org	Pine Grove	64593	United States	-7.00	FALSE	2022-10-03 22:43:20.810 -0700
27351515	Mr.	Rick	Smith	F	U	1925-09-05	Comoros	rick.smith@92v12ygjdrp7.edu	Sulphur Springs	48354	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
27351530	Mr.	Patrick	Page	F	S	1992-01-10	Liechtenstein	patrick.page@xpqk6acisnsx.com	Jackson	79583	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
27351541	Mr.	Clifford	Herman	M	U	1941-05-06	Uzbekistan	clifford.herman@jh.org	Tanglewood	98994	United States	-8.00	FALSE	2022-10-03 22:43:20.810 -0700
27351550	Mrs.	Danielle	Burkett	F	S	1989-06-15	Italy	danielle.burkett@qcsz9k.edu	Green Acres	47683	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
27351564	Dr.	Grady	Graff	M	S	1941-05-31	Haiti	grady.graff@p0yzj5ljykyes38.edu	Wildwood	36871	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
27351570	Sir	Normand	Quinones	F	W	1975-02-17	Cambodia	normand.quinones@nxbsnhaoao.edu	Lakewood	58877	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
27351575	Dr.	Robert	Dunn	M	W	1939-02-21	Czech Republic	robert.dunn@0gbcnny6r0fja.edu	Oak Hill	47838	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
27351578	Sir	Sean	Freitas	F	W	1930-10-16	Western Sahara	sean.freitas@tsipokiijo3nf.edu	California	30141	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
27351595	Sir	John	Slone	M	M	1987-03-18	San Marino	john.slone@qgka5fdhtqmdi.com	Waterloo	71675	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
27351598	Miss	Bonnie	Perkins	M	S	1935-03-27	Kuwait	bonnie.perkins@4jt.edu	Maywood	35681	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
27351657	Mrs.	Elizabeth	Roberson	M	U	1984-06-28	Afghanistan	elizabeth.roberson@jncnnxkg.org	Pleasant Hill	43604	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
27351659	Dr.	Raymundo	Teague	M	U	1927-02-15	Honduras	raymundo.teague@bvosys.com	Glenwood	93511	United States	-8.00	FALSE	2022-10-03 22:43:20.810 -0700
27351667	Miss	Margaret	Sullivan	F	S	1932-06-22	China	margaret.sullivan@lsfhbdlacdyjk.edu	Antioch	78605	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
27351693	Mrs.	Sylvia	Wright	F	S	1988-04-22	Bahrain	sylvia.wright@gri.org	Clinton	48222	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
27351703	Dr.	Charles	Wallace	F	D	1952-09-30	Peru	charles.wallace@oeikeddbgpua3fg.edu	New Hope	69431	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
27351716	Miss	Vicki	Griffin	F	W	1959-05-17	Trinidad And Tobago	vicki.griffin@kxzve9bert88xqrq.org	Oakwood	60169	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
27351732	Mr.	Matthew	Benson	F	S	1968-06-13	Switzerland	matthew.benson@k91c9ac0.org	Spring Valley	66060	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
27351776	Mrs.	Clara	Moe	M	U	1952-04-23	Thailand	clara.moe@trfg.org	Union Hill	57746	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
27351797	Sir	Jesus	Jackson	F	D	1968-04-21	Brunei Darussalam	jesus.jackson@rnqduigofhna.org	Shiloh	79275	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
27351818	Sir	Matthew	Short	M	U	1924-06-13	Kuwait	matthew.short@gkodljsa0c.com	Midway	41904	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
27351860	Mr.	Vincent	Fields	M	U	1948-02-09	Palau	vincent.fields@0yp64okk7e.com	Franklin	29101	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
27351888	Mrs.	Helen	Arias	F	M	1966-02-15	Sudan	helen.arias@nky7ozzu4ecuze.org	Franklin	49101	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
27351890	Dr.	Thomas	Drake	M	S	1954-10-06	Belarus	thomas.drake@20xxrev3eoncpkf6lu.org	Unionville	71711	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
27351897	Sir	Carl	Arroyo	F	U	1967-09-14	RÉunion	carl.arroyo@yicmunnn5jp3.org	Denmark	15576	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
27351905	Miss	June	Cramer	F	D	1969-11-14	Tuvalu	june.cramer@oqhvqsuyhluno.edu	Stringtown		United States		TRUE	2022-10-03 22:43:20.810 -0700
27351912	Mrs.	Bernice	Schwartz	F	U	1971-06-15	Haiti	bernice.schwartz@f8by.com	White Oak	36668	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
27351917	Mrs.	Susan	Daniels	F	M	1968-03-30	Tonga	susan.daniels@7rtef1oqdxllg.com	Watkins	61732	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
27351919	Mr.	Wallace	Corbin	M	D	1932-12-27	Myanmar	wallace.corbin@vudouo4kohtfs4.edu	Walnut Grove	67752	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
27351932	Sir	Glen	Anderson	F	M	1991-08-04	Fiji	glen.anderson@v.org	Sulphur Springs	88354	United States	-7.00	TRUE	2022-10-03 22:43:20.810 -0700
27351946	Sir	Thomas	Parks	M	M	1981-11-10	Swaziland	thomas.parks@5ydsv0d4xors.edu	Harris	25752	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
27351978	Ms.	Donna	Mitchell	M	S	1927-02-06	Macao	donna.mitchell@qai.org	Barnes	23788	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
27351996	Sir	Rickey	Tucker	M	U	1976-06-13	Niue	rickey.tucker@nsa05qzxbud.edu	Lakeview	68579	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
27352008	Dr.	Rafael	Pham	F	D	1978-07-03	Bouvet Island	rafael.pham@8jqyy7lium1klepmed0.com	Centerville	40059	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
27352013	Dr.	Jennifer	Todd	F	U	1935-07-13	Namibia	jennifer.todd@qnli3nxn.edu	Arlington	56557	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
27352016	Ms.	Nadine	Payne	F	S	1941-01-27	Haiti	nadine.payne@oyhft.edu	Springdale	48883	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
27352029	Mrs.	Jennifer	Sanchez	F	M	1976-12-09	Spain	jennifer.sanchez@pbp.edu	Oak Grove	48370	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
27352062	Mr.	Roosevelt	Barnett	F	D	1930-04-11	Kenya	roosevelt.barnett@uemzm.org	Providence	66614	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
27352065	Sir	Marshall	Walters	M	U	1928-08-17	Botswana	marshall.walters@xhh.org	Shannon	64120	United States	-7.00	TRUE	2022-10-03 22:43:20.810 -0700
27352068	Miss	Christine	Webb	M	D	1960-03-24	Saudi Arabia	christine.webb@bz3s5pxyuaip.edu	Ashland	34244	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
27352095	Dr.	Mike	Barden	F	U	1960-10-02	Aruba	mike.barden@o7i5gl.org	California	30141	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
27352100	Ms.	Alma	Willey	M	U	1936-11-03	Portugal	alma.willey@nbg6qu2vkm1fssi.org	Providence	26614	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
27352103	Mrs.	Jo	Morey	M	W	1970-01-22	India	jo.morey@czszvxua0u.com	Edwards	61409	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
27352104	Mr.	Scott	Newman	F	U	1938-11-07	Zambia	scott.newman@ikzmab9su5ugjc.edu	Oakwood	30169	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
27352112	Ms.	Stephanie	Garrett	F	M	1945-09-07	Lesotho	stephanie.garrett@vh4u0en0fcuqkmhane.edu	Maple Hill	38095	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
27352123	Ms.	Vanessa	Grant	M	W	1971-04-24	Cape Verde	vanessa.grant@lcyhladbapyzh.com	Greenwood	78828	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
27352144	Mrs.	Albert	Johnson	F	M	1924-05-31	Cayman Islands	albert.johnson@ljb0uqz.com	Woodlawn	44098	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
27352172	Mrs.	Joyce	Myers	F	M	1952-02-03	Norfolk Island	joyce.myers@nen.com	Union	28721	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
27352204	Mr.	Jason	Crocker	F	S	1963-10-30	Saudi Arabia	jason.crocker@i.com	Oak Ridge	88371	United States	-7.00	TRUE	2022-10-03 22:43:20.810 -0700
27352216	Mr.	Melvin	Lorenz	F	U	1984-01-01	Malaysia	melvin.lorenz@ab8qls03qls1m.org	Lakeview	18579	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
27352218	Mr.	Jay	Dunn	M	M	1940-08-08	Japan	jay.dunn@gv.edu	Lakeview	38579	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
27352234	Dr.	Gregory	Martin	F	W	1960-05-01	Qatar	gregory.martin@rt4qbu.org	Hartland	26594	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
27352277	Mrs.	Elsie	Abbott	F	W	1945-11-17	Nepal	elsie.abbott@m2ixsrsac4oi.edu	Mount Zion	68054	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
27352284	Mrs.	Cassey	Smith	M	S	1974-10-11	Mauritania	cassey.smith@7dgbksl8pl4.com	Newport	61521	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
27352288	Mrs.	Denice	Baker	M	U	1987-06-06	Niger	denice.baker@9aak6tk0ii5pfdh.org	Clifton	78014	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
27352310	Sir	Randy	Tyler	M	U	1988-05-24	Spain	randy.tyler@sexfyftualvanzze6o.org	Wilson	26971	United States		TRUE	2022-10-03 22:43:20.810 -0700
27352322	Ms.	Deborah	Joyce	F	D	1977-02-13	Portugal	deborah.joyce@vudbb2.com	Bethel	25281	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
27352354	Dr.	Elizabeth	Smith	M	D	1924-12-19	Finland	elizabeth.smith@sxrea.org	Florence	63394	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
27352357	Miss	Doris	Daniels	M	W	1981-06-05	Burundi	doris.daniels@l49r7ev.com	Glendale	83951	United States	-7.00	FALSE	2022-10-03 22:43:20.810 -0700
27352372	Miss	Eleanora	Davis	M	S	1961-03-27	El Salvador	eleanora.davis@bfsyueco0b4.edu	Hamilton	32808	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
27352378	Dr.	John	Guerra	F	S	1961-10-24	Slovakia	john.guerra@55xoe95v2n.com	Oak Grove	78370	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
27352411	Mrs.	Genevieve	Robinson	F	M	1945-07-01	Mongolia	genevieve.robinson@fbijkdk3zj.com	Rutland			-6.00	TRUE	2022-10-03 22:43:20.810 -0700
27352415	Mrs.	Olivia	Lester	F	D	1976-03-09	Gibraltar	olivia.lester@0bojry0zxduce.org	Riverside	39231	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
27352418	Dr.	John	Hughes	F	W	1974-07-19	Moldova, Republic Of	john.hughes@8ralkde3ym.com	Pine Grove	44593	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
27352424	Dr.	Mildred	Wolff	M	U	1978-11-01	Romania	mildred.wolff@8gp4ptko.org	Fairfield	66192	United States	-7.00	TRUE	2022-10-03 22:43:20.810 -0700
27352445	Sir	Jeffrey	Esposito	M	W	1930-08-11	Georgia	jeffrey.esposito@qnsem.org	Oakland	69843	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
27352457	Mrs.	Jane	Dupuis	F	W	1989-06-06	Korea, Republic Of	jane.dupuis@gsrcfgvden6.edu	Forest Hills	39237	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
27352482	Dr.	John	Collette	M	D	1928-08-13	Kiribati	john.collette@q4yeap19yhdu.com	Bunker Hill	30150	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
27352499	Ms.	Beverly	Menendez	M	U	1969-02-07	Solomon Islands	beverly.menendez@egracnd.com	Red Hill	14338	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
27352501	Mrs.	Rosemary	Garcia	F	M	1987-12-13	Afghanistan	rosemary.garcia@ckb9urvuc0.org	Edgewood	50069	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
27352512	Miss	Marie	Mitchell	F	S	1944-06-26	Greenland	marie.mitchell@pudl5j3qdivr.com	Spring Valley	26060	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
27352526	Mr.	Mike	Taylor	M	W	1966-05-29	Mexico	mike.taylor@x.edu	Glenwood	23511	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
25339338	Mr.	Jose	Smith	F	M	1991-10-12	Luxembourg	jose.smith@et.edu	Pine Grove	05193	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
25339341	Dr.	Gerald	Woodward	F	U	1970-06-13	Kenya	gerald.woodward@votm7siolr.org	Highland Park	36534	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
25339354	Dr.	Johnny	Williams	F	S	1965-12-26	Thailand	johnny.williams@kcvuuisdfuxyzxa.com	Bethel	45281	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
25339381	Mr.	Jonathon	Dowell	M	S	1935-02-22	Kyrgyzstan	jonathon.dowell@n.org	Forest Hills	79237	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
25339395	Sir	Kevin	Martin	M	W	1975-09-04	Togo	kevin.martin@syxx7nt1lvx.com	Harmony	55804	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
25339450	Sir	Steven	Fuentes	M	W	1935-03-26	Sierra Leone	steven.fuentes@axuaex2mjozv9.edu	Maple Grove	18252	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
25339510	Ms.	Darci	Clark	F	U	1980-07-24	Gambia	darci.clark@kz4tio.edu	Riverdale	99391	United States	-10.00	TRUE	2022-10-03 22:43:20.810 -0700
25339545	Dr.	Lamont	Buford	M	W	1924-04-23	Sweden	lamont.buford@at6ryb.edu	Wright	32814	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
25339593	Sir	Michael	Long	F	S	1983-12-08	Puerto Rico	michael.long@vkigozqt.org	Sulphur Springs	78354	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
25339598	Dr.	Gabriel	Walters	M	S	1973-06-26	Somalia	gabriel.walters@unixipst.org	Lakeside	69532	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
25339603	Dr.	Michael	Greenwood	M	S	1981-02-21	Sudan	michael.greenwood@qn8zon.edu	White Oak	86668	United States	-8.00	FALSE	2022-10-03 22:43:20.810 -0700
25339627	Sir	Robert	Williams	M	S	1986-05-01	Armenia	robert.williams@eetj.com	Hillcrest	33003	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
25339646	Mr.	Timothy	Terry	F	U	1969-06-26	Kazakhstan	timothy.terry@9b.com	Mount Pleasant	21933	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
25339651	Sir	Eric	Ruiz	M	D	1950-06-10	Serbia	eric.ruiz@ynj.edu	Greenville	41387	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
25339659	Mrs.	Harriet	Smith	M	W	1981-01-05	Indonesia	harriet.smith@mphrpu.org	Greenwood	38828	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
25339662	Mrs.	Aaron	Greene	M	U	1977-11-14	Italy	aaron.greene@15m38ki7gzcka3uuy.org	Pine Grove	24593	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
25339666	Mr.	Michael	Bowens	M	M	1970-11-23	Qatar	michael.bowens@xi1vr.edu	Liberty	43451	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
25339698	Mrs.	Wendy	Sparks	M	M	1947-04-08	Niger	wendy.sparks@ymddufy11zji.com	Pleasant Valley	52477	United States	-7.00	FALSE	2022-10-03 22:43:20.810 -0700
25339709	Sir	Jason	Hale	M	D	1964-07-30	Oman	jason.hale@unemst.org	Glenwood	53511	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
25339733	Dr.	Thad	Creamer	M	U	1933-05-15	Malawi	thad.creamer@3kbc0ny6vmemqqcbe.com	Pine Grove	14593	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
25339782	Mr.	David	Cho	F	W	1976-06-13	Portugal	david.cho@oa28ri.com	Oak Ridge	68371	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
25339787	Dr.	Peter	Jones	M	U	1957-04-16	Botswana	peter.jones@ndm.com	Centerville	20059	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
25339789	Mr.	James	Gonzalez	F	M	1956-09-05	Solomon Islands	james.gonzalez@92ldjvto.edu	Clinton	78222	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
25339804	Mr.	Hiram	Scott	M	D	1971-06-01	Antarctica	hiram.scott@yr3mfiqmub5og.edu	Arlington	16557	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
25339807	Dr.	Jeremy	Perreault	F	S	1973-10-07	Equatorial Guinea	jeremy.perreault@byjeeu1nd0.edu	Unionville	61711	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
25339814	Dr.	Angela	Marvin	M	D	1955-04-10	Fiji	angela.marvin@i3fcb5umii5eir9.org	Greenwood	28828	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
25339890	Mr.	Brian	Coleman	F	U	1938-11-26	Denmark	brian.coleman@v4tcqrru.org	White Oak	56668	United States	-7.00	FALSE	2022-10-03 22:43:20.810 -0700
25339934	Ms.	Anthony	Hill	M	W	1940-02-02	Iraq	anthony.hill@lphuo.edu	Riverside	79231	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
25339968	Dr.	Robert	Adler	M	U	1935-01-01	Brazil	robert.adler@f33bjy3fr.org	Bunker Hill	50150	United States	-7.00	TRUE	2022-10-03 22:43:20.810 -0700
25339981	Mr.	James	Myers	F	S	1965-11-02	Tokelau	james.myers@abdayastqz.edu	Spring Valley	76060	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
25340030	Dr.	Gary	Harris	F	M	1928-10-06	Canada	gary.harris@i1n.edu	Mount Zion	78054	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
25340035	Sir	John	Mclaughlin	F	S	1963-07-12	Virgin Islands, U.S.	john.mclaughlin@eitzafl8ix.org	Georgetown	27057	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
25340049	Sir	Mark	Perez	M	W	1990-01-06	Israel	mark.perez@fihshzifroxcmygauv.com	Hopewell	40587	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
25340050	Mrs.	Anne	Collette	F	S	1925-02-10	Tonga	anne.collette@bl7mvjuuh.com	Nichols	37940	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
25340057	Miss	Josie	Powers	M	M	1967-01-29	Argentina	josie.powers@s35yps5cfn.com	Summit	90499	United States	-9.00	TRUE	2022-10-03 22:43:20.810 -0700
25340060	Mr.	Jarrod	Flowers	F	D	1968-06-27	Romania	jarrod.flowers@cvie.com	Perkins	51852	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
25340066	Miss	Eileen	Cisneros	F	S	1983-06-02	Mayotte	eileen.cisneros@r.com	Farmington	69145	United States	-7.00	TRUE	2022-10-03 22:43:20.810 -0700
25340084	Dr.	Douglas	Smith	F	S	1944-03-25	San Marino	douglas.smith@gcfjzc3qi99pzpd.org	Sulphur Springs	58354	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
25340094	Mr.	Timothy	Knapp	M	W	1932-05-09	Singapore	timothy.knapp@otzdtj5ldb1gk.org	Springdale	78883	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
25340135	Dr.	Ariane	Madigan	M	U	1957-12-14	Japan	ariane.madigan@zz4iey.org	Riverside	19231	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
25340136	Dr.	Claribel	Mayo	F	W	1933-05-06	Maldives	claribel.mayo@a.org	Antioch	88605	United States	-7.00	FALSE	2022-10-03 22:43:20.810 -0700
25340148	Miss	Jennifer	Johnson	F	M	1990-07-16	Korea, Republic Of	jennifer.johnson@xevr.org	Clifton	68014	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
25340184	Dr.	Rosalinda	Crawford	F	M	1941-02-17	Burkina Faso	rosalinda.crawford@l7.com	Liberty	63451	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
25340189	Sir	Chad	Thompson	F	S	1940-12-30	Guinea-Bissau	chad.thompson@m17zc0dervzgc.edu	Mount Pleasant	41933	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
25340200	Mr.	Ryan	Thompson	M	M	1951-05-11	Turkmenistan	ryan.thompson@q.edu	Newport	31521	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
25340209	Ms.	Debbie	Wesley	M	U	1935-05-27	Montenegro	debbie.wesley@hdjb0msya0uib1.org	Granite	06884	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
25340220	Dr.	James	Ayers	M	U	1963-12-21	Christmas Island	james.ayers@5ui.com	Lakeside	99532	United States	-9.00	FALSE	2022-10-03 22:43:20.810 -0700
25340233	Miss	Helen	Jones	M	S	1937-04-18	Mongolia	helen.jones@uo0gu.com	Pinhook	29398	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
25340241	Dr.	Andres	Griffin	F	U	1975-01-11	Macao	andres.griffin@vxr3tfxqj5pzlap.edu	Red Hill	64338	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
25340242	Mrs.	Andrea	Boyd	F	W	1970-11-11	Iceland	andrea.boyd@ke4od.edu	Wildwood	76871	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
25340270	Sir	George	Anderson	M	S	1970-06-17	Latvia	george.anderson@av4djqojvto9e.org	Friendship	54536	United States		TRUE	2022-10-03 22:43:20.810 -0700
25340289	Miss	Amy	Johnson	F	M	1975-06-25	Slovenia	amy.johnson@6cpffczhu1.org	Greenwood	98828	United States	-8.00	TRUE	2022-10-03 22:43:20.810 -0700
25340326	Sir	Robert	Lehmann	M	S	1985-08-29	Eritrea	robert.lehmann@vr7lzjfabn.com	Wesley	51218	United States	-7.00	FALSE	2022-10-03 22:43:20.810 -0700
25340364	Mrs.	Danae	Self	F	W	1985-11-10	Trinidad And Tobago	danae.self@esf74xtt.edu	Five Points	76098	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
25340399	Sir	Ernest	Meyer	F	W	1978-07-04	Brazil	ernest.meyer@hiuzf6q2cbcvf.com	Franklin	09701	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
25340404	Dr.	Luis	White	F	U	1967-09-19	Nicaragua	luis.white@imugeyxgaq.edu	Oakdale	69584	United States		TRUE	2022-10-03 22:43:20.810 -0700
25340440	Mr.	Robert	Walker	F	U	1983-01-13	RÉunion	robert.walker@lqyctngo5pzc.edu	Lincoln	91289	United States	-8.00	FALSE	2022-10-03 22:43:20.810 -0700
25340467	Mrs.	Carrie	Hook	F	M	1969-11-19	United Kingdom	carrie.hook@18qssk.org	Longwood	67021	United States	-7.00	FALSE	2022-10-03 22:43:20.810 -0700
25340477	Sir	Guillermo	Oneil	M	S	1951-02-02	Bulgaria	guillermo.oneil@r7rigmhzh.edu	Greenville	01987	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
25340480	Ms.	Adrianna	Bigelow	F	S	1943-04-10	Sudan	adrianna.bigelow@abc.org	Riverdale	39391	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
25340531	Dr.	Richard	Taylor	M	S	1947-11-29	Suriname	richard.taylor@tb9ovkp.edu	Farmington	49145	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
25340571	Sir	Randy	Earnest	F	U	1972-05-17	Kazakhstan	randy.earnest@kak2rlzcygvkmc9k.edu	Clinton	78222	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
25340588	Sir	James	Bowen	M	W	1942-10-28	Mongolia	james.bowen@i8qjjyrqax50z05ouk.org	Five Forks	72293	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
25340600	Mrs.	Heather	Taylor	M	U	1961-08-01	Cayman Islands	heather.taylor@1usnrlyampxelfp5.org	Mount Vernon	58482	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
25340625	Mr.	Jerry	Lyons	M	W	1927-01-13	Botswana	jerry.lyons@8y9iuoebk31.edu	Highland	59454	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
25340637	Dr.	Denise	Harding	F	M	1961-06-19	Senegal	denise.harding@qjhl1zov6kjc.com	Union	18721	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
25340649	Miss	Adele	Ackerman	F	W	1974-01-23	Guernsey	adele.ackerman@kis9vd.org	Maple Grove	48252	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
25340676	Ms.	Sonia	Harris	M	U	1980-10-17	Singapore	sonia.harris@eqb.com	Floyd	63235	United States	-7.00	TRUE	2022-10-03 22:43:20.810 -0700
25340698	Sir	John	Smith	M	M	1927-11-26	New Caledonia	john.smith@6hdiroeq.com	Liberty	73451	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
25340723	Sir	Douglas	Gagnon	F	U	1976-10-07	Aland Islands	douglas.gagnon@dyubius4ku.com	Fairview	35709	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
25340735	Mrs.	Wanda	Neal	M	D	1942-11-22	Somalia	wanda.neal@ov2bt6g2ft94nb6.com	Mount Zion	38054	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
