CUSTOMER_PK,SALUTATION,FIRST_NAME,LAST_NAME,GENDER,MARITAL_STATUS,DAY_OF_BIRTH,BIRTH_COUNTRY,EMAIL_ADDRESS,CITY_NAME,ZIP_CODE,COUNTRY_NAME,GMT_TIMEZONE_OFFSET,PREFERRED_CUST_FLAG,REGISTRATION_TIME,
25352595,Mrs.,Flora,Ryan,M,D,8/16/1944,Christmas Island,flora.ryan@u2i30q2c37oymh84.org,Oakwood,60169,United States,-6,FALSE,43:20.8,
25352616,Ms.,Gertrude,Sauls,M,M,11/3/1955,El Salvador,gertrude.sauls@b8gpbjpng4pblhbmm.edu,Green Acres,27683,United States,-5,TRUE,43:20.8,
25352620,Miss,Anthony,Richey,F,M,2/11/1992,Wallis And Futuna,anthony.richey@qaakjdytyfz.edu,Highland Park,86534,United States,-7,TRUE,43:20.8,
25352631,Dr.,Terry,Schwarz,M,S,3/7/1973,Grenada,terry.schwarz@hml2yir4mg7.com,Clinton,68222,United States,-6,FALSE,43:20.8,
25352633,Ms.,Cheryl,Sumner,M,D,4/17/1946,Bermuda,cheryl.sumner@f9krnraboii.edu,Riverdale,69391,United States,-6,FALSE,43:20.8,
25352656,Dr.,Ricardo,Zeller,F,W,11/19/1972,Spain,ricardo.zeller@yrlpsd5gh.com,Sulphur Springs,28354,United States,-5,FALSE,43:20.8,
25352660,Dr.,Wm,Laughlin,F,D,5/22/1936,Sri Lanka,wm.laughlin@du0fdv6hundd868c.com,Mount Vernon,58482,United States,-6,TRUE,43:20.8,
25352662,Dr.,Lillian,Moore,M,U,11/14/1925,Andorra,lillian.moore@s.edu,Unionville,51711,United States,-7,TRUE,43:20.8,
25352715,Mr.,Edwin,Bond,F,W,1/31/1943,Honduras,edwin.bond@tl.org,Lakeside,79532,United States,-6,FALSE,43:20.8,
25352722,Dr.,Thomas,Jones,M,S,12/11/1968,Cambodia,thomas.jones@st9yglaa.org,Franklin,29101,United States,-5,FALSE,43:20.8,
25352732,Mr.,Gerard,Phillips,M,M,4/7/1955,Swaziland,gerard.phillips@ryddjq4.org,Woodbine,74253,United States,-6,FALSE,43:20.8,
25352759,Mr.,Jesse,Norris,F,S,8/18/1954,Niue,jesse.norris@u.org,Marion,50399,United States,-7,TRUE,43:20.8,
25352767,Miss,Edith,Mclaughlin,F,M,12/29/1979,Palau,edith.mclaughlin@p9kplyhadbu.org,Hidden Valley,45521,United States,-5,FALSE,43:20.8,
25352784,Dr.,Owen,Harlow,M,W,7/18/1951,Ecuador,owen.harlow@z.edu,Highland Park,76534,United States,-6,TRUE,43:20.8,
25352801,Sir,George,Morris,F,M,4/19/1976,Monaco,george.morris@itr8ltr.com,Belmont,90191,United States,-8,FALSE,43:20.8,
25352815,Mrs.,Sarah,Cambell,M,M,5/31/1967,Fiji,sarah.cambell@t90a1q0pqg608xjks.edu,Walnut Grove,8352,United States,-5,TRUE,43:20.8,
25352825,Ms.,Tera,Duarte,F,W,10/8/1947,France,tera.duarte@g7yhme2epq.org,Franklin,29101,United States,-5,TRUE,43:20.8,
25352829,Miss,Anthony,Franklin,M,W,12/30/1942,Uganda,anthony.franklin@38gyhgot9n.edu,Mountain View,44466,United States,-5,TRUE,43:20.8,
25352831,Sir,Jason,Pearson,M,M,5/13/1975,Nauru,jason.pearson@rlqdourbqnfxdg4.org,Woodville,44289,United States,-5,FALSE,43:20.8,
25352834,Ms.,Christine,Howard,F,W,3/24/1962,Suriname,christine.howard@pzonnvv5jla.com,Waterloo,51675,United States,-6,TRUE,43:20.8,
25352841,Dr.,Heather,Putnam,M,W,11/29/1945,Bulgaria,heather.putnam@lxmn5plivl616.org,Woodbury,64489,United States,-7,TRUE,43:20.8,
25352847,Dr.,Jennifer,Sanchez,F,M,9/19/1988,Pitcairn,jennifer.sanchez@t6lk21ixtovib4.org,Mount Vernon,48482,United States,-5,TRUE,43:20.8,
25352873,Dr.,Ronald,Reardon,M,S,10/31/1972,Mexico,ronald.reardon@n3j5treoqxjmcpcs.org,Union Hill,47746,United States,-6,FALSE,43:20.8,
25352905,Ms.,Kimberley,Ziegler,F,W,2/4/1955,Tonga,kimberley.ziegler@j0j209lvnk.org,Crossroads,70534,United States,-6,FALSE,43:20.8,
25352914,Miss,Kimberly,Callahan,M,M,2/16/1940,Yemen,kimberly.callahan@bjv.com,Enterprise,61757,United States,-6,FALSE,43:20.8,
25352933,Ms.,June,Coombs,F,U,12/14/1942,Netherlands,june.coombs@ns2m3fx.com,Midway,71904,United States,-6,TRUE,43:20.8,
25352945,Mr.,Gordon,Hudson,M,D,11/25/1946,San Marino,gordon.hudson@rh5tyih.com,Pleasant Hill,83604,United States,-8,FALSE,43:20.8,
25353012,Sir,Raymond,Riggins,M,S,8/27/1965,Comoros,raymond.riggins@kxcyxuy.com,Midway,61904,United States,-6,FALSE,43:20.8,
25353023,Dr.,William,Ward,M,M,5/20/1963,Panama,william.ward@bzmxfdpskubvn1cvxe.org,Springdale,48883,United States,-5,FALSE,43:20.8,
25353053,Dr.,Robert,Moore,F,U,12/31/1939,Bangladesh,robert.moore@0ob29kgm.com,Belmont,30191,United States,-5,FALSE,43:20.8,
25353065,Mr.,Oscar,Campos,F,D,9/6/1976,Germany,oscar.campos@vlikhxi.com,Shaw,20618,United States,-5,TRUE,43:20.8,
25353075,Dr.,Joseph,Cunningham,F,M,12/25/1948,Haiti,joseph.cunningham@gxjnmgxn.org,Sulphur Springs,98354,United States,-8,TRUE,43:20.8,
25353086,Dr.,Cheryl,Powell,F,M,12/5/1937,Norway,cheryl.powell@oh.org,Pleasant Grove,54136,United States,-6,TRUE,43:20.8,
25353110,Sir,Kenneth,Wynn,F,M,4/11/1942,Fiji,kenneth.wynn@qtvc7ytx.org,Aberdeen,77995,United States,-6,TRUE,43:20.8,
25353148,Dr.,Raymond,Lloyd,M,D,6/7/1963,Comoros,raymond.lloyd@hrt.org,New Hope,49431,United States,-6,FALSE,43:20.8,
25353182,Mr.,Robert,Roberts,F,U,4/23/1947,Djibouti,robert.roberts@hiknz9o4go5j.edu,Deerfield,59840,United States,-6,TRUE,43:20.8,
25353185,Mrs.,Michell,Johnson,F,D,4/22/1978,Luxembourg,michell.johnson@9.edu,New Hope,79431,United States,-6,FALSE,43:20.8,
25353187,Mr.,Arturo,Crandall,M,D,4/23/1965,Djibouti,arturo.crandall@mzqjt4nek2qhtk.edu,Oak Ridge,38371,United States,-5,FALSE,43:20.8,
25353204,Miss,Kimberly,Jones,M,M,3/1/1964,Spain,kimberly.jones@iui5odued6.edu,Bethel,55281,United States,-6,TRUE,43:20.8,
25353211,Mr.,James,Smith,F,D,1/12/1947,Jamaica,james.smith@pvczycl.com,Valley View,75124,United States,-6,FALSE,43:20.8,
25353235,Sir,Michael,Raymond,M,W,1/20/1951,Antarctica,michael.raymond@8b6mc1ifcq.edu,Pine Grove,34593,United States,-6,FALSE,43:20.8,
25353244,Sir,Jason,Higgins,M,W,3/30/1936,Netherlands Antilles,jason.higgins@2tuab8dsxvxi.org,Wildwood,46871,United States,-5,FALSE,43:20.8,
25353273,Mr.,Thomas,Walker,M,D,11/11/1933,Uzbekistan,thomas.walker@pbdxk6p.com,Highland,79454,United States,-6,TRUE,43:20.8,
25353283,Mr.,Roderick,Hutchinson,M,D,9/15/1945,Tuvalu,roderick.hutchinson@bfmjxodeavd.edu,Kimball,33595,United States,-5,FALSE,43:20.8,
25353363,Mrs.,Melissa,Hardison,F,U,6/13/1966,Liechtenstein,melissa.hardison@lorlr.com,Pine Grove,24593,United States,-5,FALSE,43:20.8,
25353392,Dr.,Clifford,Garmon,F,W,1/5/1926,Saint Helena,clifford.garmon@0plzlui.org,Bethel,75281,United States,-6,FALSE,43:20.8,
25353400,Dr.,Zachary,Herman,M,S,8/13/1985,Aland Islands,zachary.herman@k4yozmezymv.edu,Lakeview,78579,United States,-6,TRUE,43:20.8,
25353420,Mr.,Noble,Hershberger,M,S,5/9/1927,Pakistan,noble.hershberger@xxse2fvk.edu,Liberty,43451,United States,-5,FALSE,43:20.8,
25353423,Dr.,Jessica,Rose,F,D,8/16/1948,Mexico,jessica.rose@arpexe4g99uof7.com,Pleasant Valley,32477,United States,-5,FALSE,43:20.8,
25353426,Dr.,Lillian,Hogan,F,U,9/23/1939,Benin,lillian.hogan@ka4.com,Union,38721,United States,-5,FALSE,43:20.8,
25353455,Sir,Richard,Steele,M,M,3/24/1969,Tajikistan,richard.steele@ishl340s2ir8eifey.com,Carter,30919,United States,-5,FALSE,43:20.8,
25353456,Dr.,Jill,Brown,F,U,2/25/1965,Bulgaria,jill.brown@u.edu,Union,78721,United States,-6,FALSE,43:20.8,
25353487,Dr.,Dorothy,Horton,M,D,10/15/1929,Togo,dorothy.horton@fdk.edu,Green Acres,,United States,-5,TRUE,43:20.8,
25353497,Mrs.,Patti,Mccall,F,W,11/20/1942,Niger,patti.mccall@kzoarlxuxxs.com,Belmont,70191,United States,-6,TRUE,43:20.8,
25353536,Mr.,Christopher,Watson,M,S,4/7/1990,Monaco,christopher.watson@tk3do4m.edu,Mount Pleasant,71933,United States,-6,TRUE,43:20.8,
25353587,Sir,Barney,Williams,M,U,12/25/1925,Croatia,barney.williams@s.com,Arlington,36557,United States,-5,FALSE,43:20.8,
25353607,Mr.,William,Hamilton,M,M,11/7/1924,United States,william.hamilton@y8c.org,Oak Hill,77838,United States,-6,FALSE,43:20.8,
25353612,Mrs.,Jeanne,Richardson,F,M,6/8/1973,Equatorial Guinea,jeanne.richardson@qej.edu,Lebanon,92898,United States,-8,TRUE,43:20.8,
25353656,Ms.,Peggy,Sanchez,M,M,1/16/1975,Liberia,peggy.sanchez@dvty5o3njtjn5dk.edu,Oak Grove,,,-8,FALSE,43:20.8,
25353673,Dr.,Lucille,Boren,F,U,2/10/1957,"Korea, Republic Of",lucille.boren@ers0rurfivc.edu,Wildwood,16871,United States,-5,FALSE,43:20.8,
25353678,Miss,Deidra,Gregory,M,M,1/5/1968,Belgium,deidra.gregory@gfivbizyifoipr.com,Unionville,21711,United States,-5,FALSE,43:20.8,
43241368,Dr.,Christopher,Pugh,M,M,3/26/1948,Hungary,christopher.pugh@9pqa.com,Shady Grove,42812,United States,-5,TRUE,43:20.8,
43241390,Mr.,Lyle,Brandon,F,W,9/17/1945,Cuba,lyle.brandon@ft2rb5avih.com,Brunswick,24642,United States,-5,TRUE,43:20.8,
43241408,Ms.,Marisela,Whaley,M,W,7/27/1989,Ireland,marisela.whaley@aro1.org,Morgantown,49193,United States,-5,TRUE,43:20.8,
43241414,Mrs.,Cara,Harris,F,M,2/23/1930,Australia,cara.harris@ioq9ogdqqz8xr40qzj.org,Wildwood,46871,United States,-6,TRUE,43:20.8,
43241441,Mr.,Dave,Connors,F,D,3/26/1936,Myanmar,dave.connors@rn8acjf0ud1f3gj.com,Pleasant Hill,73604,United States,-6,TRUE,43:20.8,
43241452,Mr.,Michael,Grimes,M,S,5/16/1962,Ireland,michael.grimes@b5gdesmdbb.edu,Union Hill,67746,United States,-6,FALSE,43:20.8,
43241463,Dr.,Sean,Buchanan,F,S,9/1/1929,Kazakhstan,sean.buchanan@0zxqoxl.com,Providence,56614,United States,-6,TRUE,43:20.8,
43241514,Dr.,Benjamin,Marsh,F,W,1/14/1991,Afghanistan,benjamin.marsh@tkid.edu,Woodrow,34273,United States,-6,FALSE,43:20.8,
43241558,Sir,Thomas,Santana,M,U,5/16/1963,Hong Kong,thomas.santana@jgtl9d.edu,Jackson,69583,United States,-6,FALSE,43:20.8,
43241586,Dr.,Mildred,Fain,M,U,10/23/1958,Montenegro,mildred.fain@5kexm7l.com,Brownsville,29310,United States,-5,TRUE,43:20.8,
43241602,Mr.,David,Walter,F,W,4/15/1979,Costa Rica,david.walter@yajjplf3y9paier.edu,Wilson,36971,United States,-5,TRUE,43:20.8,
43241642,Mr.,Clifford,Stone,M,M,11/15/1963,RÉunion,clifford.stone@t0.com,Springfield,59303,United States,-6,FALSE,43:20.8,
43241647,Mrs.,Agnes,Gallagher,F,U,8/28/1964,Malta,agnes.gallagher@9hyz8pguaz3e.edu,Oak Grove,68370,United States,-6,TRUE,43:20.8,
43241657,Sir,Theo,Harrison,F,U,6/11/1956,Brazil,theo.harrison@rfdstkox8nc32o.org,Oak Hill,27838,United States,-5,FALSE,43:20.8,
43241658,Mrs.,Amanda,Davis,F,M,12/8/1953,Russian Federation,amanda.davis@bmack.com,Shady Grove,52812,United States,-6,FALSE,43:20.8,
43241663,Dr.,Jonathan,Clark,F,D,5/10/1947,Marshall Islands,jonathan.clark@ixjxitfh3kghxub.com,Greenwood,28828,United States,-5,FALSE,43:20.8,
43241682,Ms.,Jane,Fullerton,F,W,4/15/1954,Viet Nam,jane.fullerton@xiu1y9eiqbzkace82qa.org,Belmont,60191,United States,-6,FALSE,43:20.8,
43241708,Dr.,Eva,Young,F,W,2/2/1979,Albania,eva.young@xdj1f2m.edu,Centerville,40059,United States,-5,TRUE,43:20.8,
43241724,Miss,Andre,Brooks,M,S,11/6/1979,Spain,andre.brooks@viht2zmabazpy.com,Oakdale,59584,United States,-6,FALSE,43:20.8,
43241725,Miss,Lisa,Hayes,M,U,5/22/1930,Solomon Islands,lisa.hayes@ag1oxj7.org,Glenwood,23511,United States,-5,TRUE,43:20.8,
43241743,Ms.,Erica,Harris,M,U,12/7/1947,Pakistan,erica.harris@3.edu,Mount Vernon,58482,United States,-6,FALSE,43:20.8,
43241744,Mr.,Lynwood,Barker,M,S,11/15/1967,Guadeloupe,lynwood.barker@llnecnrz.org,Forest Hills,69237,United States,-6,FALSE,43:20.8,
43241747,Dr.,Diana,Hickey,M,U,9/27/1965,Sierra Leone,diana.hickey@ni4u28y.org,Pleasant Hill,53604,United States,-6,TRUE,43:20.8,
43241792,Dr.,Richard,Crowley,M,S,8/27/1928,Argentina,richard.crowley@acz7rmvi6oz.com,Woodville,64289,United States,-6,FALSE,43:20.8,
43241816,Ms.,Samantha,Peralta,F,M,3/10/1948,Kenya,samantha.peralta@cftdpmhzlrfq4.com,Greenfield,85038,United States,-7,FALSE,43:20.8,
43241826,Dr.,Willie,Lewis,F,S,11/20/1947,Zimbabwe,willie.lewis@qqj.edu,Bunker Hill,30150,United States,-6,FALSE,43:20.8,
43241829,Mr.,Michael,Flores,F,U,10/20/1982,Morocco,michael.flores@thf7xx3ogb4ilvi.org,Weldon,46277,United States,-5,TRUE,43:20.8,
43241877,Ms.,Stephenie,Rushing,F,D,4/20/1981,Niger,stephenie.rushing@nqqrnde5x1ehpla.edu,Kingston,64975,United States,-6,FALSE,43:20.8,
43241894,Ms.,Marilyn,Vernon,F,D,1/31/1961,Croatia,marilyn.vernon@ruy9hci2kj.org,Woodville,34289,United States,-6,FALSE,43:20.8,
43241902,Dr.,Wilfred,Dortch,M,M,11/22/1953,CÔte D'ivoire,wilfred.dortch@r51uozmilgsxhbtuo.com,Hopewell,70587,United States,-6,TRUE,43:20.8,
43241908,Sir,Ralph,Cain,M,D,12/21/1932,Martinique,ralph.cain@iqz4vpxtmq.edu,Cedar Grove,70411,United States,-6,TRUE,43:20.8,
43241918,Dr.,Stephen,Glover,F,M,10/8/1939,Botswana,stephen.glover@itbr4jsp8mzkaz.edu,Waterloo,61675,United States,-7,FALSE,43:20.8,
43241973,Mr.,Jason,Jones,M,M,6/23/1932,Norfolk Island,jason.jones@sof5.org,Hopewell,40587,United States,-5,TRUE,43:20.8,
43241997,Miss,Aline,Hernandez,M,W,12/1/1956,Thailand,aline.hernandez@pxnydingxyhs.org,Mount Vernon,98482,United States,-9,TRUE,43:20.8,
43242009,Sir,Joseph,Clifton,M,M,12/8/1961,Morocco,joseph.clifton@aim.org,Oak Ridge,78371,United States,-6,FALSE,43:20.8,
43242035,Miss,Irene,,F,W,,,irene.orton@xszotooqmhmjkf2v.com,Ashland,64244,United States,-6,,43:20.8,
43242056,Miss,Beth,Reed,F,S,8/21/1924,French Guiana,beth.reed@th9y7l.edu,Centerville,90059,United States,-8,FALSE,43:20.8,
43242067,Dr.,Eric,Coe,F,U,2/19/1929,Comoros,eric.coe@ftvac.com,Pierce,43360,United States,-5,FALSE,43:20.8,
43242077,Miss,Rebecca,Thibodeaux,M,D,12/21/1955,Ecuador,rebecca.thibodeaux@or2jrucyh1.org,Shady Grove,82812,United States,-7,FALSE,43:20.8,
43242121,Mr.,Brian,Venable,F,U,3/14/1955,American Samoa,brian.venable@lhpgnvymnk.edu,Jamestown,46867,United States,-5,FALSE,43:20.8,
43242147,Sir,Michael,Macias,F,S,12/17/1947,Bermuda,michael.macias@bguo292zqsj.org,Kingston,24975,United States,-5,FALSE,43:20.8,
43242148,Ms.,Christina,Sinclair,F,D,8/11/1965,Cyprus,christina.sinclair@8amnrz1rjlp9e.edu,Fairbanks,36653,United States,-5,TRUE,43:20.8,
43242150,Dr.,Joseph,Diaz,M,U,11/14/1939,Uganda,joseph.diaz@dz8tclzd8vgc.org,Red Hill,64338,United States,-6,TRUE,43:20.8,
43242155,Dr.,Rudolph,Wright,F,U,3/15/1982,Wallis And Futuna,rudolph.wright@cdyboniulen.org,Woodland,94854,United States,-8,TRUE,43:20.8,
43242171,Mr.,Carl,Collins,F,M,9/1/1960,Zimbabwe,carl.collins@xtncgae.org,Friendship,24536,United States,-5,FALSE,43:20.8,
43242206,Dr.,Jennifer,Butler,M,U,12/24/1938,France,jennifer.butler@yl4ygubgbsjfn.com,Carthage,61529,United States,-6,FALSE,43:20.8,
43242229,Ms.,Andrew,Currie,M,S,8/8/1943,Afghanistan,andrew.currie@xlftuum68eo.org,Providence,76614,United States,-6,TRUE,43:20.8,
43242231,Miss,Eleanor,Hancock,F,D,11/29/1930,Jordan,eleanor.hancock@e7xz1gns.edu,Concord,64107,United States,-6,TRUE,43:20.8,
43242255,Dr.,Glenn,Brock,M,U,4/20/1944,Egypt,glenn.brock@inbvxheduk3zvv2ef0i.edu,Unionville,41711,United States,-5,TRUE,43:20.8,
43242266,Dr.,Kevin,Mooney,M,D,12/15/1985,Somalia,kevin.mooney@vjzzqbae6.org,Bunker Hill,90150,United States,-8,TRUE,43:20.8,
43242277,Miss,Julie,Adams,F,M,5/7/1987,Niue,julie.adams@p3lde5uyjnkakto.edu,Franklin,39101,United States,-5,FALSE,43:20.8,
43242279,Dr.,Michael,Madera,F,S,9/5/1973,Guatemala,michael.madera@s1t4.org,Summit,70499,United States,-6,FALSE,43:20.8,
43242293,Mr.,Raul,Cote,M,U,1/11/1981,Israel,raul.cote@vjldhxufjyez.edu,Oak Ridge,18371,United States,-5,FALSE,43:20.8,
43242320,Mr.,Dustin,Russell,M,S,5/3/1944,Ethiopia,dustin.russell@mrx.edu,Maple Grove,78252,United States,-6,TRUE,43:20.8,
43242341,Ms.,Felicia,Rodriguez,F,M,2/18/1984,Cayman Islands,felicia.rodriguez@gh1ek6ecq6nnp.edu,The Meadows,70026,United States,-6,FALSE,43:20.8,
43242350,Mrs.,Sheila,Salazar,M,D,6/17/1957,Myanmar,sheila.salazar@iem.edu,Glendale,43951,United States,-5,FALSE,43:20.8,
43242356,Dr.,Paul,Sparrow,F,S,6/29/1976,Germany,paul.sparrow@ejphcy.org,Shady Grove,42812,United States,-5,TRUE,43:20.8,
43242358,Sir,Michael,Smith,F,D,10/8/1987,Germany,michael.smith@tpnvcvfidvdedg9t.edu,Wildwood,46871,United States,-5,TRUE,43:20.8,
43242373,Sir,John,Long,M,D,6/20/1961,Papua New Guinea,john.long@kpootx.org,Edgewood,70069,United States,-6,FALSE,43:20.8,
43242448,Mr.,Howard,Williams,F,W,6/2/1970,Seychelles,howard.williams@xueas9iyzfdcr9.edu,Waterloo,61675,United States,-6,FALSE,43:20.8,
43242471,Mr.,Thomas,Truitt,F,M,9/12/1944,Martinique,thomas.truitt@mxiihb.edu,Jamestown,46867,United States,-5,TRUE,43:20.8,
43242510,Mrs.,Earleen,Southard,F,M,2/11/1939,Honduras,earleen.southard@xz.org,Riverside,79231,United States,-6,FALSE,43:20.8,
43242511,Dr.,Victoria,Reese,F,S,5/21/1978,Viet Nam,victoria.reese@qei9vzhnvhlia.org,Collins,62894,United States,-6,FALSE,43:20.8,
43242518,Dr.,Andrew,Hill,M,U,3/9/1933,Somalia,andrew.hill@zbe.edu,Oak Ridge,78371,United States,-6,TRUE,43:20.8,
43242564,Miss,Grace,Matias,M,M,7/14/1977,"Moldova, Republic Of",grace.matias@reulg5bcdc.org,Bridgeport,15817,United States,-5,FALSE,43:20.8,
43242572,Dr.,Denise,Brown,F,M,5/1/1983,Israel,denise.brown@v.com,Unionville,51711,United States,-6,FALSE,43:20.8,
43242583,Mrs.,Dara,Thompson,F,W,10/14/1949,Uzbekistan,dara.thompson@qzvjaofb2tyo9fxdzle.org,Georgetown,27057,United States,-5,TRUE,43:20.8,
43242596,Miss,Karen,Schaefer,F,D,3/21/1988,Seychelles,karen.schaefer@6mkncd08asd.org,Cedar Grove,30411,United States,-5,TRUE,43:20.8,
43242622,Sir,James,Schafer,F,M,9/16/1970,Kazakhstan,james.schafer@y6odnkdcbvdgvxm.com,Buena Vista,55752,United States,-6,TRUE,43:20.8,
43242631,Dr.,Steven,Maldonado,M,S,7/1/1969,Morocco,steven.maldonado@4yomrdkv6e2y.com,Mount Olive,18059,United States,-5,TRUE,43:20.8,
43242634,Dr.,Jose,Mcdonald,M,D,4/25/1953,Israel,jose.mcdonald@e4gf3ps.com,Hamilton,3408,United States,-5,FALSE,43:20.8,
43242637,Sir,Gustavo,Hood,F,D,6/1/1942,Botswana,gustavo.hood@2eqzhynup.com,Deerfield,69840,United States,-7,FALSE,43:20.8,
43242641,Ms.,Ellen,Chavez,F,W,5/4/1951,Liechtenstein,ellen.chavez@u2lzlmcnkq.edu,Glenwood,63511,United States,-7,TRUE,43:20.8,
43242650,Dr.,Adam,Tavares,M,W,4/12/1941,Lesotho,adam.tavares@qll8qu0ch0.org,Spring Valley,36060,United States,-5,TRUE,43:20.8,
43242660,Dr.,David,Alvarez,M,S,6/15/1969,Germany,david.alvarez@ix3vc4ni.org,Mountain View,74466,United States,-6,TRUE,43:20.8,
43242664,Mr.,Frank,Ash,M,S,8/28/1939,Turkey,frank.ash@rasxmcytctthf.edu,Red Hill,44338,United States,-5,FALSE,43:20.8,
43242782,Dr.,Kevin,Bowman,F,S,8/12/1930,Papua New Guinea,kevin.bowman@5bgnat.org,Spring Hill,46787,United States,-6,FALSE,43:20.8,
43242810,Mrs.,Ruby,Bishop,M,S,8/29/1956,Jamaica,ruby.bishop@zshpx.org,Franklin,69101,United States,-7,TRUE,43:20.8,
43242846,Sir,George,Whiteside,M,W,8/6/1976,"Virgin Islands, U.S.",george.whiteside@1n2qfaucvmp.com,Liberty,43451,United States,-5,FALSE,43:20.8,
43242867,Ms.,Zelda,Doherty,M,U,1/30/1986,Mongolia,zelda.doherty@l8dvdtonalghvhun.com,Riverside,69231,United States,-6,TRUE,43:20.8,
43242869,Mr.,Nicholas,Allen,F,W,4/14/1957,Montenegro,nicholas.allen@lvmr.org,Wilson,76971,United States,-6,TRUE,43:20.8,
43242874,Mrs.,Camellia,Johnson,M,D,5/2/1960,Switzerland,camellia.johnson@piyntmk.org,Newtown,71749,United States,-6,FALSE,43:20.8,
43242877,Sir,Robert,Olivas,F,U,6/30/1987,Barbados,robert.olivas@oam4icszo1.com,Sunnyside,51952,United States,-6,FALSE,43:20.8,
43242886,Mrs.,Kathleen,Esquivel,F,M,10/25/1959,United Kingdom,kathleen.esquivel@vdhyu.com,Pleasant Grove,34136,United States,-6,FALSE,43:20.8,
43242889,Sir,Alfred,Keith,M,M,11/10/1952,Cape Verde,alfred.keith@t87nullfrqij.org,Tracy,36340,United States,-5,TRUE,43:20.8,
43242894,Mr.,Curtis,Sams,M,D,10/21/1946,Guernsey,curtis.sams@qglyrvaj.com,Wildwood,26871,United States,-5,FALSE,43:20.8,
43242910,Dr.,Edith,Silva,F,D,1/28/1987,Rwanda,edith.silva@raj1f4ay2tg.com,Cedar Grove,40411,United States,-5,FALSE,43:20.8,
43242916,Mr.,Melvin,Moore,F,U,6/3/1968,Cuba,melvin.moore@5uqdjsanegid.edu,Riverview,49003,United States,-5,TRUE,43:20.8,
43242932,Mr.,Michael,Mason,F,U,11/11/1929,Canada,michael.mason@xz7vdmg.com,Highland,59454,United States,-6,FALSE,43:20.8,
43242953,Dr.,Gilbert,Holmes,M,M,9/5/1947,Gambia,gilbert.holmes@cmieagms3osq.org,Macedonia,51087,United States,-6,FALSE,43:20.8,
43242998,Sir,Ronald,Whitworth,M,U,4/28/1940,Chile,ronald.whitworth@bn0lbpsvhp.edu,Mountain View,24466,United States,-5,TRUE,43:20.8,
43243007,Mr.,David,Martin,F,W,5/30/1944,Togo,david.martin@d4oqfgzqfk.org,Sunnyside,51952,United States,-6,TRUE,43:20.8,
43243029,Mr.,Perry,Robinson,F,U,10/13/1924,Bahrain,perry.robinson@ngg9td8fnlfp9b47a.edu,Green Acres,97683,United States,-10,TRUE,43:20.8,
43243032,Dr.,Larry,Mooney,M,S,7/16/1931,New Zealand,larry.mooney@n7osuklgbhslm.org,Glenwood,53511,United States,-6,TRUE,43:20.8,
43243053,Miss,Andrew,Smith,F,D,11/3/1986,Belgium,andrew.smith@ruqmbgkpmqz.edu,Salem,38048,,,FALSE,43:20.8,
43243064,Dr.,Katy,Victor,F,M,5/11/1930,Sri Lanka,katy.victor@tm73gg.com,Oak Hill,67838,United States,-6,FALSE,43:20.8,
43243101,Mr.,Jerry,Hutto,M,W,8/25/1987,El Salvador,jerry.hutto@69.com,Wildwood,26871,United States,-5,TRUE,43:20.8,
43243123,Mr.,James,Vazquez,M,D,3/17/1966,Vanuatu,james.vazquez@rsfmiuqtgb.edu,Springfield,89303,United States,-7,TRUE,43:20.8,
43243172,Dr.,Rebecca,Allen,M,W,6/21/1933,Tuvalu,rebecca.allen@mo2v.com,Lakeside,59532,United States,-6,TRUE,43:20.8,
43243181,Mrs.,Doris,Grady,M,D,2/12/1971,Luxembourg,doris.grady@bczas.com,Salem,78048,United States,-6,FALSE,43:20.8,
43243201,Mr.,Joseph,White,F,S,5/25/1931,Burkina Faso,joseph.white@xrvj1vg.org,Plainview,73683,United States,-6,FALSE,43:20.8,
43243216,Miss,Nancy,Stewart,M,U,5/14/1926,Madagascar,nancy.stewart@h.com,Lakewood,38877,United States,-6,FALSE,43:20.8,
43243217,Ms.,Albert,Roberts,M,W,9/28/1952,Cameroon,albert.roberts@dr69kthgty4qom.com,Sulphur Springs,38354,United States,-5,FALSE,43:20.8,
43243237,Miss,Doris,Inman,F,U,3/5/1945,Mexico,doris.inman@rdlg2e.org,Riverdale,29391,United States,-5,TRUE,43:20.8,
43243251,Dr.,Michael,Baker,F,M,9/18/1973,Azerbaijan,michael.baker@uj6qpnnffjk0xoet7f.com,Riverdale,89391,United States,-7,FALSE,43:20.8,
43243294,Ms.,Annette,Wakefield,M,S,1/19/1949,Bermuda,annette.wakefield@gqxhv5.com,Macedonia,71087,United States,-6,FALSE,43:20.8,
43243295,Mr.,Chris,Gregory,F,U,6/30/1936,Tuvalu,chris.gregory@yahgobyukyy7.org,Valley View,35124,United States,-6,TRUE,43:20.8,
25335633,Dr.,James,Perez,F,S,7/30/1929,Sierra Leone,james.perez@rurxe8zl5tnvkbulbs.com,Post Oak,38567,United States,-6,TRUE,43:20.8,
25335661,Sir,David,Tapia,F,D,4/16/1965,Lesotho,david.tapia@nyyfkxnkc3k.com,Five Forks,22293,United States,-5,FALSE,43:20.8,
25335697,Ms.,Kristina,Weaver,M,M,11/14/1968,Albania,kristina.weaver@d1d1sfjign.edu,Clinton,78222,United States,-6,FALSE,43:20.8,
